state,city,county,median_value,median_tax
New Mexico,Vaughn,guadalupe,107200,0.5252
New Mexico,Weed,otero,149500,0.5625
New Mexico,Tucumcari,quay,82200,0.6168
New Mexico,Amistad,union,135900,0.5710
New Mexico,Bard,quay,82200,0.6168
New Mexico,Capulin,union,135900,0.5710
New Mexico,Clayton,union,135900,0.5710
New Mexico,Conchas Dam,san miguel,177600,0.5580
New Mexico,Cuervo,guadalupe,107200,0.5252
New Mexico,Des Moines,union,135900,0.5710
New Mexico,Folsom,union,135900,0.5710
New Mexico,Garita,san miguel,177600,0.5580
New Mexico,Gladstone,union,135900,0.5710
New Mexico,Grenville,union,135900,0.5710
New Mexico,Logan,quay,82200,0.6168
New Mexico,Mcalister,quay,82200,0.6168
New Mexico,Nara Visa,quay,82200,0.6168
New Mexico,Newkirk,guadalupe,107200,0.5252
New Mexico,Quay,quay,82200,0.6168
New Mexico,San Jon,quay,82200,0.6168
New Mexico,Santa Rosa,guadalupe,107200,0.5252
New Mexico,Sedan,union,135900,0.5710
New Mexico,Trementina,san miguel,177600,0.5580
Nevada,The Lakes,clark,400800,0.4965
Nevada,Alamo,lincoln,208900,0.5433
Nevada,Henderson,clark,400800,0.4965
Nevada,Beatty,nye,266000,0.4722
Nevada,Blue Diamond,clark,400800,0.4965
Nevada,Boulder City,clark,400800,0.4965
Nevada,Bunkerville,clark,400800,0.4965
Nevada,Caliente,lincoln,208900,0.5433
Nevada,Dyer,esmeralda,102500,0.5893
Nevada,Goldfield,esmeralda,102500,0.5893
Nevada,Hiko,lincoln,208900,0.5433
Nevada,Indian Springs,clark,400800,0.4965
Nevada,Jean,clark,400800,0.4965
Nevada,Amargosa Valley,nye,266000,0.4722
Nevada,Logandale,clark,400800,0.4965
Nevada,Manhattan,nye,266000,0.4722
Nevada,Mercury,nye,266000,0.4722
Nevada,Mesquite,clark,400800,0.4965
Nevada,Moapa,clark,400800,0.4965
Nevada,Laughlin,clark,400800,0.4965
Nevada,North Las Vegas,clark,400800,0.4965
Nevada,Coyote Springs,clark,400800,0.4965
Nevada,Cal Nev Ari,clark,400800,0.4965
Nevada,Overton,clark,400800,0.4965
Nevada,Pahrump,nye,266000,0.4722
Nevada,Panaca,lincoln,208900,0.5433
Nevada,Pioche,lincoln,208900,0.5433
Nevada,Round Mountain,nye,266000,0.4722
Nevada,Searchlight,clark,400800,0.4965
Nevada,Silverpeak,esmeralda,102500,0.5893
Nevada,Tonopah,nye,266000,0.4722
Nevada,Sloan,clark,400800,0.4965
Nevada,Las Vegas,clark,400800,0.4965
Nevada,Nellis AFB,clark,400800,0.4965
Nevada,ISAFA,clark,400800,0.4965
Nevada,Ely,white pine,196700,0.4921
Nevada,Austin,lander,210500,0.6347
Nevada,Baker,white pine,196700,0.4921
Nevada,Duckwater,white pine,196700,0.4921
Nevada,Eureka,eureka,,
Nevada,Lund,white pine,196700,0.4921
Nevada,Mc Gill,white pine,196700,0.4921
Nevada,Ruth,white pine,196700,0.4921
Nevada,Crystal Bay,washoe,496600,0.4625
Nevada,Dayton,lyon,342600,0.4626
Nevada,Denio,humboldt,256800,0.5097
Nevada,Empire,washoe,496600,0.4625
Nevada,Fallon,churchill,298000,0.5604
Nevada,Fernley,lyon,342600,0.4626
Nevada,Gabbs,nye,266000,0.4722
Nevada,Gardnerville,douglas,587400,0.4510
Nevada,Genoa,douglas,587400,0.4510
Nevada,Gerlach,washoe,496600,0.4625
Nevada,Glenbrook,douglas,587400,0.4510
Nevada,Golconda,humboldt,256800,0.5097
Nevada,Hawthorne,mineral,175000,0.7034
Nevada,Imlay,pershing,166200,0.6974
Nevada,Lovelock,pershing,166200,0.6974
Nevada,Luning,mineral,175000,0.7034
Nevada,Mc Dermitt,humboldt,256800,0.5097
Nevada,Mina,mineral,175000,0.7034
Nevada,Minden,douglas,587400,0.4510
Nevada,Nixon,washoe,496600,0.4625
Nevada,Orovada,humboldt,256800,0.5097
Nevada,Paradise Valley,humboldt,256800,0.5097
Nevada,Schurz,mineral,175000,0.7034
Nevada,Silver City,lyon,342600,0.4626
Nevada,Silver Springs,lyon,342600,0.4626
Nevada,Smith,lyon,342600,0.4626
Nevada,Sparks,washoe,496600,0.4625
Nevada,Sun Valley,washoe,496600,0.4625
Nevada,Valmy,humboldt,256800,0.5097
Nevada,Verdi,washoe,496600,0.4625
Nevada,Virginia City,storey,393100,0.4014
Nevada,Wadsworth,washoe,496600,0.4625
Nevada,Wellington,lyon,342600,0.4626
Nevada,Winnemucca,humboldt,256800,0.5097
Nevada,Yerington,lyon,342600,0.4626
Nevada,Zephyr Cove,douglas,587400,0.4510
Nevada,Stateline,douglas,587400,0.4510
Nevada,Incline Village,washoe,496600,0.4625
Nevada,Reno,washoe,496600,0.4625
Nevada,Carson City,carson city,426700,0.4174
Nevada,Washoe Valley,washoe,496600,0.4625
Nevada,Elko,elko,282400,0.5078
Nevada,Spring Creek,elko,282400,0.5078
Nevada,Battle Mountain,lander,210500,0.6347
Nevada,Crescent Valley,eureka,,
Nevada,Carlin,elko,282400,0.5078
Nevada,Deeth,elko,282400,0.5078
Nevada,Jackpot,elko,282400,0.5078
Nevada,Jarbidge,elko,282400,0.5078
Nevada,Lamoille,elko,282400,0.5078
Nevada,Montello,elko,282400,0.5078
Nevada,Mountain City,elko,282400,0.5078
Nevada,Owyhee,elko,282400,0.5078
Nevada,Ruby Valley,elko,282400,0.5078
Nevada,Tuscarora,elko,282400,0.5078
Nevada,Wells,elko,282400,0.5078
Nevada,West Wendover,elko,282400,0.5078
California,Los Angeles,los angeles,783300,0.6942
California,WLA,los angeles,783300,0.6942
California,West Hollywood,los angeles,783300,0.6942
California,Dodgertown,los angeles,783300,0.6942
California,Playa Vista,los angeles,783300,0.6942
California,LA,los angeles,783300,0.6942
California,Bell Gardens,los angeles,783300,0.6942
California,Bell,los angeles,783300,0.6942
California,Beverly Hills,los angeles,783300,0.6942
California,Compton,los angeles,783300,0.6942
California,Culver City,los angeles,783300,0.6942
California,Downey,los angeles,783300,0.6942
California,El Segundo,los angeles,783300,0.6942
California,Gardena,los angeles,783300,0.6942
California,Hawthorne,los angeles,783300,0.6942
California,Hermosa Beach,los angeles,783300,0.6942
California,Huntington Park,los angeles,783300,0.6942
California,Lawndale,los angeles,783300,0.6942
California,Lynwood,los angeles,783300,0.6942
California,Malibu,los angeles,783300,0.6942
California,Manhattan Beach,los angeles,783300,0.6942
California,Maywood,los angeles,783300,0.6942
California,Pacific Palisades,los angeles,783300,0.6942
California,Palos Verdes Peninsula,los angeles,783300,0.6942
California,Rancho Palos Verdes,los angeles,783300,0.6942
California,Redondo Beach,los angeles,783300,0.6942
California,South Gate,los angeles,783300,0.6942
California,Topanga,los angeles,783300,0.6942
California,Venice,los angeles,783300,0.6942
California,Marina Del Rey,los angeles,783300,0.6942
California,Playa Del Rey,los angeles,783300,0.6942
California,Inglewood,los angeles,783300,0.6942
California,Santa Monica,los angeles,783300,0.6942
California,Torrance,los angeles,783300,0.6942
California,Whittier,los angeles,783300,0.6942
California,Buena Park,orange,915500,0.6659
California,La Palma,orange,915500,0.6659
California,Cypress,orange,915500,0.6659
California,La Habra,orange,915500,0.6659
California,La Mirada,los angeles,783300,0.6942
California,Montebello,los angeles,783300,0.6942
California,Norwalk,los angeles,783300,0.6942
California,Pico Rivera,los angeles,783300,0.6942
California,Santa Fe Springs,los angeles,783300,0.6942
California,Stanton,orange,915500,0.6659
California,Artesia,los angeles,783300,0.6942
California,Cerritos,los angeles,783300,0.6942
California,Avalon,los angeles,783300,0.6942
California,Bellflower,los angeles,783300,0.6942
California,Harbor City,los angeles,783300,0.6942
California,Lakewood,los angeles,783300,0.6942
California,Hawaiian Gardens,los angeles,783300,0.6942
California,Lomita,los angeles,783300,0.6942
California,Los Alamitos,orange,915500,0.6659
California,Paramount,los angeles,783300,0.6942
California,San Pedro,los angeles,783300,0.6942
California,Seal Beach,orange,915500,0.6659
California,Sunset Beach,orange,915500,0.6659
California,Surfside,orange,915500,0.6659
California,Wilmington,los angeles,783300,0.6942
California,Carson,los angeles,783300,0.6942
California,Signal Hill,los angeles,783300,0.6942
California,Long Beach,los angeles,783300,0.6942
California,LB,los angeles,783300,0.6942
California,AARP,los angeles,783300,0.6942
California,Altadena,los angeles,783300,0.6942
California,Arcadia,los angeles,783300,0.6942
California,Duarte,los angeles,783300,0.6942
California,La Canada Flintridge,los angeles,783300,0.6942
California,Monrovia,los angeles,783300,0.6942
California,Montrose,los angeles,783300,0.6942
California,Mount Wilson,los angeles,783300,0.6942
California,Sierra Madre,los angeles,783300,0.6942
California,South Pasadena,los angeles,783300,0.6942
California,Sunland,los angeles,783300,0.6942
California,Tujunga,los angeles,783300,0.6942
California,Verdugo City,los angeles,783300,0.6942
California,Pasadena,los angeles,783300,0.6942
California,San Marino,los angeles,783300,0.6942
California,Glendale,los angeles,783300,0.6942
California,La Crescenta,los angeles,783300,0.6942
California,Agoura Hills,los angeles,783300,0.6942
California,Calabasas,los angeles,783300,0.6942
California,Canoga Park,los angeles,783300,0.6942
California,Winnetka,los angeles,783300,0.6942
California,West Hills,los angeles,783300,0.6942
California,Castaic,los angeles,783300,0.6942
California,Chatsworth,los angeles,783300,0.6942
California,Encino,los angeles,783300,0.6942
California,Newbury Park,ventura,768400,0.6931
California,Newhall,los angeles,783300,0.6942
California,Northridge,los angeles,783300,0.6942
California,Porter Ranch,los angeles,783300,0.6942
California,Pacoima,los angeles,783300,0.6942
California,Reseda,los angeles,783300,0.6942
California,San Fernando,los angeles,783300,0.6942
California,Sylmar,los angeles,783300,0.6942
California,North Hills,los angeles,783300,0.6942
California,Granada Hills,los angeles,783300,0.6942
California,Mission Hills,los angeles,783300,0.6942
California,Santa Clarita,los angeles,783300,0.6942
California,Canyon Country,los angeles,783300,0.6942
California,Sun Valley,los angeles,783300,0.6942
California,Valencia,los angeles,783300,0.6942
California,Tarzana,los angeles,783300,0.6942
California,Thousand Oaks,ventura,768400,0.6931
California,Westlake Village,ventura,768400,0.6931
California,Woodland Hills,los angeles,783300,0.6942
California,Oak Park,ventura,768400,0.6931
California,Stevenson Ranch,los angeles,783300,0.6942
California,Van Nuys,los angeles,783300,0.6942
California,Panorama City,los angeles,783300,0.6942
California,Sherman Oaks,los angeles,783300,0.6942
California,Burbank,los angeles,783300,0.6942
California,North Hollywood,los angeles,783300,0.6942
California,Studio City,los angeles,783300,0.6942
California,Valley Village,los angeles,783300,0.6942
California,Universal City,los angeles,783300,0.6942
California,Toluca Lake,los angeles,783300,0.6942
California,Rancho Cucamonga,san bernardino,475000,0.7044
California,Azusa,los angeles,783300,0.6942
California,Baldwin Park,los angeles,783300,0.6942
California,Chino,san bernardino,475000,0.7044
California,Chino Hills,san bernardino,475000,0.7044
California,Claremont,los angeles,783300,0.6942
California,City Of Industry,los angeles,783300,0.6942
California,Covina,los angeles,783300,0.6942
California,El Monte,los angeles,783300,0.6942
California,South El Monte,los angeles,783300,0.6942
California,Glendora,los angeles,783300,0.6942
California,Guasti,san bernardino,475000,0.7044
California,La Puente,los angeles,783300,0.6942
California,Hacienda Heights,los angeles,783300,0.6942
California,Rowland Heights,los angeles,783300,0.6942
California,La Verne,los angeles,783300,0.6942
California,Mira Loma,riverside,510300,0.8209
California,Monterey Park,los angeles,783300,0.6942
California,Ontario,san bernardino,475000,0.7044
California,Mt Baldy,san bernardino,475000,0.7044
California,Montclair,san bernardino,475000,0.7044
California,Diamond Bar,los angeles,783300,0.6942
California,Pomona,los angeles,783300,0.6942
California,Rosemead,los angeles,783300,0.6942
California,San Dimas,los angeles,783300,0.6942
California,San Gabriel,los angeles,783300,0.6942
California,Temple City,los angeles,783300,0.6942
California,Upland,san bernardino,475000,0.7044
California,Walnut,los angeles,783300,0.6942
California,West Covina,los angeles,783300,0.6942
California,Alhambra,los angeles,783300,0.6942
California,Alpine,san diego,791600,0.7001
California,Bonita,san diego,791600,0.7001
California,Boulevard,san diego,791600,0.7001
California,Campo,san diego,791600,0.7001
California,Chula Vista,san diego,791600,0.7001
California,Descanso,san diego,791600,0.7001
California,Dulzura,san diego,791600,0.7001
California,Guatay,san diego,791600,0.7001
California,Imperial Beach,san diego,791600,0.7001
California,Jacumba,san diego,791600,0.7001
California,Jamul,san diego,791600,0.7001
California,La Mesa,san diego,791600,0.7001
California,Lemon Grove,san diego,791600,0.7001
California,Lincoln Acres,san diego,791600,0.7001
California,Mount Laguna,san diego,791600,0.7001
California,National City,san diego,791600,0.7001
California,Pine Valley,san diego,791600,0.7001
California,Potrero,san diego,791600,0.7001
California,Spring Valley,san diego,791600,0.7001
California,Tecate,san diego,791600,0.7001
California,Bonsall,san diego,791600,0.7001
California,Borrego Springs,san diego,791600,0.7001
California,Cardiff By The Sea,san diego,791600,0.7001
California,Carlsbad,san diego,791600,0.7001
California,Del Mar,san diego,791600,0.7001
California,El Cajon,san diego,791600,0.7001
California,Encinitas,san diego,791600,0.7001
California,Escondido,san diego,791600,0.7001
California,Fallbrook,san diego,791600,0.7001
California,Julian,san diego,791600,0.7001
California,La Jolla,san diego,791600,0.7001
California,Lakeside,san diego,791600,0.7001
California,Oceanside,san diego,791600,0.7001
California,Camp Pendleton,san diego,791600,0.7001
California,Pala,san diego,791600,0.7001
California,Palomar Mountain,san diego,791600,0.7001
California,Pauma Valley,san diego,791600,0.7001
California,Poway,san diego,791600,0.7001
California,Ramona,san diego,791600,0.7001
California,Ranchita,san diego,791600,0.7001
California,Rancho Santa Fe,san diego,791600,0.7001
California,San Luis Rey,san diego,791600,0.7001
California,San Marcos,san diego,791600,0.7001
California,Santa Ysabel,san diego,791600,0.7001
California,Santee,san diego,791600,0.7001
California,Solana Beach,san diego,791600,0.7001
California,Vista,san diego,791600,0.7001
California,Valley Center,san diego,791600,0.7001
California,Warner Springs,san diego,791600,0.7001
California,San Diego,san diego,791600,0.7001
California,Coronado,san diego,791600,0.7001
California,San Ysidro,san diego,791600,0.7001
California,Indio,riverside,510300,0.8209
California,Indian Wells,riverside,510300,0.8209
California,Palm Desert,riverside,510300,0.8209
California,Banning,riverside,510300,0.8209
California,Bard,imperial,279500,0.8401
California,Beaumont,riverside,510300,0.8209
California,Blythe,riverside,510300,0.8209
California,Brawley,imperial,279500,0.8401
California,Cabazon,riverside,510300,0.8209
California,Calexico,imperial,279500,0.8401
California,Calipatria,imperial,279500,0.8401
California,Cathedral City,riverside,510300,0.8209
California,Coachella,riverside,510300,0.8209
California,Desert Center,riverside,510300,0.8209
California,Desert Hot Springs,riverside,510300,0.8209
California,Earp,san bernardino,475000,0.7044
California,El Centro,imperial,279500,0.8401
California,La Quinta,riverside,510300,0.8209
California,Heber,imperial,279500,0.8401
California,Holtville,imperial,279500,0.8401
California,Imperial,imperial,279500,0.8401
California,Joshua Tree,san bernardino,475000,0.7044
California,Mecca,riverside,510300,0.8209
California,Morongo Valley,san bernardino,475000,0.7044
California,Niland,imperial,279500,0.8401
California,North Palm Springs,riverside,510300,0.8209
California,Ocotillo,imperial,279500,0.8401
California,Palm Springs,riverside,510300,0.8209
California,Palo Verde,imperial,279500,0.8401
California,Parker Dam,san bernardino,475000,0.7044
California,Pioneertown,san bernardino,475000,0.7044
California,Rancho Mirage,riverside,510300,0.8209
California,Seeley,imperial,279500,0.8401
California,Thermal,riverside,510300,0.8209
California,Salton City,imperial,279500,0.8401
California,Thousand Palms,riverside,510300,0.8209
California,Twentynine Palms,san bernardino,475000,0.7044
California,Vidal,san bernardino,475000,0.7044
California,Westmorland,imperial,279500,0.8401
California,Whitewater,riverside,510300,0.8209
California,Winterhaven,imperial,279500,0.8401
California,Yucca Valley,san bernardino,475000,0.7044
California,Landers,san bernardino,475000,0.7044
California,Adelanto,san bernardino,475000,0.7044
California,Amboy,san bernardino,475000,0.7044
California,Angelus Oaks,san bernardino,475000,0.7044
California,Apple Valley,san bernardino,475000,0.7044
California,Baker,san bernardino,475000,0.7044
California,Fort Irwin,san bernardino,475000,0.7044
California,Barstow,san bernardino,475000,0.7044
California,Grand Terrace,san bernardino,475000,0.7044
California,Big Bear City,san bernardino,475000,0.7044
California,Big Bear Lake,san bernardino,475000,0.7044
California,Bloomington,san bernardino,475000,0.7044
California,Blue Jay,san bernardino,475000,0.7044
California,Bryn Mawr,san bernardino,475000,0.7044
California,Calimesa,riverside,510300,0.8209
California,Cedar Glen,san bernardino,475000,0.7044
California,Cedarpines Park,san bernardino,475000,0.7044
California,Cima,san bernardino,475000,0.7044
California,Colton,san bernardino,475000,0.7044
California,Crestline,san bernardino,475000,0.7044
California,Crest Park,san bernardino,475000,0.7044
California,Daggett,san bernardino,475000,0.7044
California,Death Valley,inyo,338400,0.7069
California,Phelan,san bernardino,475000,0.7044
California,Fontana,san bernardino,475000,0.7044
California,Essex,san bernardino,475000,0.7044
California,Fawnskin,san bernardino,475000,0.7044
California,Ludlow,san bernardino,475000,0.7044
California,Forest Falls,san bernardino,475000,0.7044
California,Hesperia,san bernardino,475000,0.7044
California,Green Valley Lake,san bernardino,475000,0.7044
California,Helendale,san bernardino,475000,0.7044
California,Highland,san bernardino,475000,0.7044
California,Hinkley,san bernardino,475000,0.7044
California,Loma Linda,san bernardino,475000,0.7044
California,Lake Arrowhead,san bernardino,475000,0.7044
California,Lucerne Valley,san bernardino,475000,0.7044
California,Lytle Creek,san bernardino,475000,0.7044
California,Mentone,san bernardino,475000,0.7044
California,Needles,san bernardino,475000,0.7044
California,Nipton,san bernardino,475000,0.7044
California,Newberry Springs,san bernardino,475000,0.7044
California,Mountain Pass,san bernardino,475000,0.7044
California,Oro Grande,san bernardino,475000,0.7044
California,Patton,san bernardino,475000,0.7044
California,Pinon Hills,san bernardino,475000,0.7044
California,Redlands,san bernardino,475000,0.7044
California,Rialto,san bernardino,475000,0.7044
California,Rimforest,san bernardino,475000,0.7044
California,Running Springs,san bernardino,475000,0.7044
California,Shoshone,inyo,338400,0.7069
California,Skyforest,san bernardino,475000,0.7044
California,Sugarloaf,san bernardino,475000,0.7044
California,Tecopa,inyo,338400,0.7069
California,Twin Peaks,san bernardino,475000,0.7044
California,Victorville,san bernardino,475000,0.7044
California,Wrightwood,san bernardino,475000,0.7044
California,Yermo,san bernardino,475000,0.7044
California,Yucaipa,san bernardino,475000,0.7044
California,San Bernardino,san bernardino,475000,0.7044
California,Riverside,riverside,510300,0.8209
California,March Air Reserve Base,riverside,510300,0.8209
California,Lake Elsinore,riverside,510300,0.8209
California,Aguanga,riverside,510300,0.8209
California,Anza,riverside,510300,0.8209
California,Hemet,riverside,510300,0.8209
California,Homeland,riverside,510300,0.8209
California,Idyllwild,riverside,510300,0.8209
California,Moreno Valley,riverside,510300,0.8209
California,Mountain Center,riverside,510300,0.8209
California,Murrieta,riverside,510300,0.8209
California,Nuevo,riverside,510300,0.8209
California,Perris,riverside,510300,0.8209
California,San Jacinto,riverside,510300,0.8209
California,Menifee,riverside,510300,0.8209
California,Sun City,riverside,510300,0.8209
California,Quail Valley,riverside,510300,0.8209
California,Temecula,riverside,510300,0.8209
California,Wildomar,riverside,510300,0.8209
California,Winchester,riverside,510300,0.8209
California,Irvine,orange,915500,0.6659
California,Huntington Beach,orange,915500,0.6659
California,Laguna Niguel,orange,915500,0.6659
California,El Toro,orange,915500,0.6659
California,Foothill Ranch,orange,915500,0.6659
California,Capistrano Beach,orange,915500,0.6659
California,Corona Del Mar,orange,915500,0.6659
California,Costa Mesa,orange,915500,0.6659
California,Dana Point,orange,915500,0.6659
California,Lake Forest,orange,915500,0.6659
California,Laguna Woods,orange,915500,0.6659
California,East Irvine,orange,915500,0.6659
California,Laguna Beach,orange,915500,0.6659
California,Laguna Hills,orange,915500,0.6659
California,Midway City,orange,915500,0.6659
California,Aliso Viejo,orange,915500,0.6659
California,Newport Coast,orange,915500,0.6659
California,Newport Beach,orange,915500,0.6659
California,San Clemente,orange,915500,0.6659
California,San Juan Capistrano,orange,915500,0.6659
California,Silverado,orange,915500,0.6659
California,Trabuco Canyon,orange,915500,0.6659
California,Westminster,orange,915500,0.6659
California,RSM,orange,915500,0.6659
California,Rancho Santa Margarita,orange,915500,0.6659
California,Mission Viejo,orange,915500,0.6659
California,Ladera Ranch,orange,915500,0.6659
California,Santa Ana,orange,915500,0.6659
California,Fountain Valley,orange,915500,0.6659
California,Tustin,orange,915500,0.6659
California,Anaheim,orange,915500,0.6659
California,Atwood,orange,915500,0.6659
California,Brea,orange,915500,0.6659
California,Fullerton,orange,915500,0.6659
California,Garden Grove,orange,915500,0.6659
California,Orange,orange,915500,0.6659
California,Norco,riverside,510300,0.8209
California,Villa Park,orange,915500,0.6659
California,Placentia,orange,915500,0.6659
California,Corona,riverside,510300,0.8209
California,Yorba Linda,orange,915500,0.6659
California,Ventura,ventura,768400,0.6931
California,Camarillo,ventura,768400,0.6931
California,Carpinteria,santa barbara,735700,0.6620
California,Fillmore,ventura,768400,0.6931
California,Moorpark,ventura,768400,0.6931
California,Oak View,ventura,768400,0.6931
California,Ojai,ventura,768400,0.6931
California,Oxnard,ventura,768400,0.6931
California,Piru,ventura,768400,0.6931
California,Port Hueneme,ventura,768400,0.6931
California,Point Mugu Nawc,ventura,768400,0.6931
California,Port Hueneme Cbc Base,ventura,768400,0.6931
California,Santa Paula,ventura,768400,0.6931
California,Simi Valley,ventura,768400,0.6931
California,Brandeis,ventura,768400,0.6931
California,Somis,ventura,768400,0.6931
California,Summerland,santa barbara,735700,0.6620
California,Santa Barbara,santa barbara,735700,0.6620
California,Goleta,santa barbara,735700,0.6620
California,Alpaugh,tulare,303000,0.7304
California,Armona,kings,305700,0.7507
California,Arvin,kern,310600,0.9121
California,Avenal,kings,305700,0.7507
California,Bodfish,kern,310600,0.9121
California,Buttonwillow,kern,310600,0.9121
California,California Hot Springs,tulare,303000,0.7304
California,Camp Nelson,tulare,303000,0.7304
California,Coalinga,fresno,362600,0.7457
California,Corcoran,kings,305700,0.7507
California,Delano,kern,310600,0.9121
California,Ducor,tulare,303000,0.7304
California,Earlimart,tulare,303000,0.7304
California,Edison,kern,310600,0.9121
California,Exeter,tulare,303000,0.7304
California,Pine Mountain Club,kern,310600,0.9121
California,Farmersville,tulare,303000,0.7304
California,Fellows,kern,310600,0.9121
California,Frazier Park,kern,310600,0.9121
California,Glennville,kern,310600,0.9121
California,Goshen,tulare,303000,0.7304
California,Hanford,kings,305700,0.7507
California,Huron,fresno,362600,0.7457
California,Ivanhoe,tulare,303000,0.7304
California,Kaweah,tulare,303000,0.7304
California,Kernville,kern,310600,0.9121
California,Kettleman City,kings,305700,0.7507
California,Lake Isabella,kern,310600,0.9121
California,Lamont,kern,310600,0.9121
California,Laton,fresno,362600,0.7457
California,Lebec,kern,310600,0.9121
California,Lemon Cove,tulare,303000,0.7304
California,Lemoore,kings,305700,0.7507
California,Lindsay,tulare,303000,0.7304
California,Lost Hills,kern,310600,0.9121
California,Mc Farland,kern,310600,0.9121
California,Mc Kittrick,kern,310600,0.9121
California,Maricopa,kern,310600,0.9121
California,New Cuyama,santa barbara,735700,0.6620
California,Onyx,kern,310600,0.9121
California,Pixley,tulare,303000,0.7304
California,Porterville,tulare,303000,0.7304
California,Posey,tulare,303000,0.7304
California,Richgrove,tulare,303000,0.7304
California,Sequoia National Park,tulare,303000,0.7304
California,Shafter,kern,310600,0.9121
California,Springville,tulare,303000,0.7304
California,Stratford,kings,305700,0.7507
California,Strathmore,tulare,303000,0.7304
California,Taft,kern,310600,0.9121
California,Terra Bella,tulare,303000,0.7304
California,Three Rivers,tulare,303000,0.7304
California,Tipton,tulare,303000,0.7304
California,Tulare,tulare,303000,0.7304
California,Tupman,kern,310600,0.9121
California,Visalia,tulare,303000,0.7304
California,Wasco,kern,310600,0.9121
California,Waukena,tulare,303000,0.7304
California,Weldon,kern,310600,0.9121
California,Wofford Heights,kern,310600,0.9121
California,Woodlake,tulare,303000,0.7304
California,Woody,kern,310600,0.9121
California,Bakersfield,kern,310600,0.9121
California,San Luis Obispo,san luis obispo,777200,0.7045
California,Los Osos,san luis obispo,777200,0.7045
California,Arroyo Grande,san luis obispo,777200,0.7045
California,Atascadero,san luis obispo,777200,0.7045
California,Avila Beach,san luis obispo,777200,0.7045
California,Bradley,monterey,723100,0.6613
California,Buellton,santa barbara,735700,0.6620
California,Cambria,san luis obispo,777200,0.7045
California,Casmalia,santa barbara,735700,0.6620
California,Cayucos,san luis obispo,777200,0.7045
California,Creston,san luis obispo,777200,0.7045
California,Grover Beach,san luis obispo,777200,0.7045
California,Guadalupe,santa barbara,735700,0.6620
California,Harmony,san luis obispo,777200,0.7045
California,Lompoc,santa barbara,735700,0.6620
California,Los Alamos,santa barbara,735700,0.6620
California,Los Olivos,santa barbara,735700,0.6620
California,Morro Bay,san luis obispo,777200,0.7045
California,Nipomo,san luis obispo,777200,0.7045
California,Oceano,san luis obispo,777200,0.7045
California,Paso Robles,san luis obispo,777200,0.7045
California,Pismo Beach,san luis obispo,777200,0.7045
California,San Ardo,monterey,723100,0.6613
California,San Miguel,san luis obispo,777200,0.7045
California,San Simeon,san luis obispo,777200,0.7045
California,Santa Margarita,san luis obispo,777200,0.7045
California,Santa Maria,santa barbara,735700,0.6620
California,Santa Ynez,santa barbara,735700,0.6620
California,Shandon,san luis obispo,777200,0.7045
California,Solvang,santa barbara,735700,0.6620
California,Templeton,san luis obispo,777200,0.7045
California,Mojave,kern,310600,0.9121
California,California City,kern,310600,0.9121
California,Acton,los angeles,783300,0.6942
California,Benton,mono,514300,0.7653
California,Big Pine,inyo,338400,0.7069
California,Bishop,inyo,338400,0.7069
California,Boron,kern,310600,0.9121
California,Bridgeport,mono,514300,0.7653
California,Caliente,kern,310600,0.9121
California,Cantil,kern,310600,0.9121
California,Darwin,inyo,338400,0.7069
California,Edwards,kern,310600,0.9121
California,Independence,inyo,338400,0.7069
California,Inyokern,kern,310600,0.9121
California,Johannesburg,kern,310600,0.9121
California,June Lake,mono,514300,0.7653
California,Keeler,inyo,338400,0.7069
California,Keene,kern,310600,0.9121
California,Lake Hughes,los angeles,783300,0.6942
California,Lancaster,los angeles,783300,0.6942
California,Lee Vining,mono,514300,0.7653
California,Little Lake,inyo,338400,0.7069
California,Littlerock,los angeles,783300,0.6942
California,Llano,los angeles,783300,0.6942
California,Lone Pine,inyo,338400,0.7069
California,Mammoth Lakes,mono,514300,0.7653
California,Olancha,inyo,338400,0.7069
California,Palmdale,los angeles,783300,0.6942
California,Pearblossom,los angeles,783300,0.6942
California,Randsburg,kern,310600,0.9121
California,Ridgecrest,kern,310600,0.9121
California,Red Mountain,kern,310600,0.9121
California,Rosamond,kern,310600,0.9121
California,Tehachapi,kern,310600,0.9121
California,Trona,san bernardino,475000,0.7044
California,Valyermo,los angeles,783300,0.6942
California,Ahwahnee,madera,367700,0.7003
California,Auberry,fresno,362600,0.7457
California,Badger,tulare,303000,0.7304
California,Bass Lake,madera,367700,0.7003
California,Big Creek,fresno,362600,0.7457
California,Biola,fresno,362600,0.7457
California,Burrel,fresno,362600,0.7457
California,Cantua Creek,fresno,362600,0.7457
California,Caruthers,fresno,362600,0.7457
California,Chowchilla,madera,367700,0.7003
California,Clovis,fresno,362600,0.7457
California,Coarsegold,madera,367700,0.7003
California,Cutler,tulare,303000,0.7304
California,Del Rey,fresno,362600,0.7457
California,Dinuba,tulare,303000,0.7304
California,Dos Palos,merced,368400,0.6751
California,Dunlap,fresno,362600,0.7457
California,Firebaugh,fresno,362600,0.7457
California,Fish Camp,mariposa,358000,0.6807
California,Five Points,fresno,362600,0.7457
California,Fowler,fresno,362600,0.7457
California,Friant,fresno,362600,0.7457
California,Helm,fresno,362600,0.7457
California,Hume,fresno,362600,0.7457
California,Kerman,fresno,362600,0.7457
California,Kingsburg,fresno,362600,0.7457
California,Kings Canyon National Pk,tulare,303000,0.7304
